meeting_no,meeting_date,monitoring_index,line_number,token,part_of_speech,part_of_speech2,part_of_speech3,part_of_speech4,infl_type,base_form
2,2020-07-15,5,3,月,名詞,一般,,,,月
2,2020-07-15,5,3,新型,名詞,一般,,,,新型
2,2020-07-15,5,3,コロナ,名詞,一般,,,,コロナ
2,2020-07-15,5,3,疑い,名詞,一般,,,,疑い
2,2020-07-15,5,3,救急,名詞,一般,,,,救急
2,2020-07-15,5,3,患者,名詞,一般,,,,患者
2,2020-07-15,5,3,東京,名詞,固有名詞,地域,一般,,東京
2,2020-07-15,5,3,ルール,名詞,一般,,,,ルール
2,2020-07-15,5,3,開始,名詞,サ変接続,,,,開始
2,2020-07-15,6,1,入院,名詞,サ変接続,,,,入院
2,2020-07-15,6,1,患者,名詞,一般,,,,患者
2,2020-07-15,6,1,先週,名詞,副詞可能,,,,先週
2,2020-07-15,6,1,増加,名詞,サ変接続,,,,増加
2,2020-07-15,6,1,レベル,名詞,一般,,,,レベル
2,2020-07-15,6,1,確保,名詞,サ変接続,,,,確保
2,2020-07-15,6,1,病床,名詞,一般,,,,病床
2,2020-07-15,6,1,対応,名詞,サ変接続,,,,対応
2,2020-07-15,6,1,状況,名詞,一般,,,,状況
2,2020-07-15,6,2,月,名詞,一般,,,,月
2,2020-07-15,6,2,中等,名詞,一般,,,,中等
2,2020-07-15,6,2,レベル,名詞,一般,,,,レベル
2,2020-07-15,6,2,重症,名詞,一般,,,,重症
2,2020-07-15,6,2,レベル,名詞,一般,,,,レベル
2,2020-07-15,6,2,病床,名詞,一般,,,,病床
2,2020-07-15,6,2,確保,名詞,サ変接続,,,,確保
2,2020-07-15,6,2,医療,名詞,一般,,,,医療
2,2020-07-15,6,2,機関,名詞,一般,,,,機関
2,2020-07-15,6,2,依頼,名詞,サ変接続,,,,依頼
2,2020-07-15,6,2,稼働,名詞,サ変接続,,,,稼働
2,2020-07-15,6,2,病床,名詞,一般,,,,病床
2,2020-07-15,6,2,準備,名詞,サ変接続,,,,準備
2,2020-07-15,6,2,人員,名詞,一般,,,,人員
2,2020-07-15,6,2,確保,名詞,サ変接続,,,,確保
2,2020-07-15,6,2,医療,名詞,一般,,,,医療
2,2020-07-15,6,2,機関,名詞,一般,,,,機関
2,2020-07-15,6,2,体制,名詞,一般,,,,体制
2,2020-07-15,6,2,整備,名詞,サ変接続,,,,整備
2,2020-07-15,6,3,入院,名詞,サ変接続,,,,入院
2,2020-07-15,6,3,調整,名詞,サ変接続,,,,調整
2,2020-07-15,6,3,本部,名詞,一般,,,,本部
2,2020-07-15,6,3,保健所,名詞,一般,,,,保健所
2,2020-07-15,6,3,入院,名詞,サ変接続,,,,入院
2,2020-07-15,6,3,調整,名詞,サ変接続,,,,調整
2,2020-07-15,6,3,依頼,名詞,サ変接続,,,,依頼
2,2020-07-15,6,3,件数,名詞,一般,,,,件数
2,2020-07-15,6,3,先週,名詞,副詞可能,,,,先週
2,2020-07-15,6,3,受け入れ,名詞,一般,,,,受け入れ
2,2020-07-15,6,3,架,名詞,サ変接続,,,,架
2,2020-07-15,6,3,回数,名詞,一般,,,,回数
2,2020-07-15,6,4,現在,名詞,副詞可能,,,,現在
2,2020-07-15,6,4,症状,名詞,一般,,,,症状
2,2020-07-15,6,4,陽性,名詞,一般,,,,陽性
2,2020-07-15,6,5,早急,名詞,形容動詞語幹,,,,早急
2,2020-07-15,6,5,規模,名詞,一般,,,,規模
2,2020-07-15,6,5,宿泊,名詞,サ変接続,,,,宿泊
2,2020-07-15,6,5,療養,名詞,サ変接続,,,,療養
2,2020-07-15,6,5,施設,名詞,サ変接続,,,,施設
2,2020-07-15,6,5,確保,名詞,サ変接続,,,,確保
2,2020-07-15,6,5,必要,名詞,形容動詞語幹,,,,必要
2,2020-07-15,6,6,新規,名詞,一般,,,,新規
2,2020-07-15,6,6,陽性,名詞,一般,,,,陽性
2,2020-07-15,6,6,患者,名詞,一般,,,,患者
2,2020-07-15,6,6,新型,名詞,一般,,,,新型
2,2020-07-15,6,6,コロナ,名詞,一般,,,,コロナ
2,2020-07-15,6,6,ウイルス,名詞,一般,,,,ウイルス
2,2020-07-15,6,6,感染,名詞,サ変接続,,,,感染
2,2020-07-15,6,6,患者,名詞,一般,,,,患者
2,2020-07-15,6,6,医療,名詞,一般,,,,医療
2,2020-07-15,6,6,通常,名詞,一般,,,,通常
2,2020-07-15,6,6,医療,名詞,一般,,,,医療
2,2020-07-15,6,6,両立,名詞,サ変接続,,,,両立
2,2020-07-15,6,7,症状,名詞,一般,,,,症状
2,2020-07-15,6,7,軽症,名詞,一般,,,,軽症
2,2020-07-15,6,7,全て,名詞,副詞可能,,,,全て
2,2020-07-15,6,7,医療,名詞,一般,,,,医療
2,2020-07-15,6,7,機関,名詞,一般,,,,機関
2,2020-07-15,6,7,現在,名詞,副詞可能,,,,現在
2,2020-07-15,6,7,確保,名詞,サ変接続,,,,確保
2,2020-07-15,6,7,宿泊,名詞,サ変接続,,,,宿泊
2,2020-07-15,6,7,療養,名詞,サ変接続,,,,療養
2,2020-07-15,6,7,施設,名詞,サ変接続,,,,施設
2,2020-07-15,6,7,困難,名詞,形容動詞語幹,,,,困難
2,2020-07-15,6,7,自宅,名詞,一般,,,,自宅
2,2020-07-15,6,7,療養,名詞,サ変接続,,,,療養
2,2020-07-15,6,7,増加,名詞,サ変接続,,,,増加
2,2020-07-15,6,7,懸念,名詞,サ変接続,,,,懸念
2,2020-07-15,7,1,重症,名詞,一般,,,,重症
2,2020-07-15,7,1,患者,名詞,一般,,,,患者
2,2020-07-15,7,1,横ばい,名詞,サ変接続,,,,横ばい
2,2020-07-15,7,1,推移,名詞,サ変接続,,,,推移
2,2020-07-15,7,1,重症,名詞,一般,,,,重症
2,2020-07-15,7,1,リスク,名詞,一般,,,,リスク
2,2020-07-15,7,1,年齢,名詞,一般,,,,年齢
2,2020-07-15,7,1,患者,名詞,一般,,,,患者
2,2020-07-15,7,1,発生,名詞,サ変接続,,,,発生
2,2020-07-15,7,1,地域,名詞,一般,,,,地域
2,2020-07-15,7,1,広がり,名詞,一般,,,,広がり
2,2020-07-15,7,2,入院,名詞,サ変接続,,,,入院
2,2020-07-15,7,2,患者,名詞,一般,,,,患者
2,2020-07-15,7,2,増加,名詞,サ変接続,,,,増加
2,2020-07-15,7,2,重症,名詞,一般,,,,重症
2,2020-07-15,7,2,患者,名詞,一般,,,,患者
2,2020-07-15,7,2,増加,名詞,サ変接続,,,,増加
2,2020-07-15,7,2,ピーク,名詞,一般,,,,ピーク
2,2020-07-15,7,3,救急,名詞,一般,,,,救急
2,2020-07-15,7,3,医療,名詞,一般,,,,医療
2,2020-07-15,7,3,機関,名詞,一般,,,,機関
2,2020-07-15,7,3,予定,名詞,サ変接続,,,,予定
2,2020-07-15,7,3,手術,名詞,サ変接続,,,,手術
2,2020-07-15,7,3,救急,名詞,一般,,,,救急
2,2020-07-15,7,3,受け入れ,名詞,一般,,,,受け入れ
2,2020-07-15,7,3,大幅,名詞,形容動詞語幹,,,,大幅
2,2020-07-15,7,3,制限,名詞,サ変接続,,,,制限
2,2020-07-15,7,4,今後,名詞,副詞可能,,,,今後
2,2020-07-15,7,4,推移,名詞,サ変接続,,,,推移
2,2020-07-15,7,4,警戒,名詞,サ変接続,,,,警戒
2,2020-07-15,7,4,必要,名詞,形容動詞語幹,,,,必要
2,2020-07-15,7,5,重症,名詞,一般,,,,重症
2,2020-07-15,7,5,患者,名詞,一般,,,,患者
2,2020-07-15,7,5,増加,名詞,サ変接続,,,,増加
2,2020-07-15,7,5,新型,名詞,一般,,,,新型
2,2020-07-15,7,5,コロナ,名詞,一般,,,,コロナ
2,2020-07-15,7,5,ウイルス,名詞,一般,,,,ウイルス
2,2020-07-15,7,5,感染,名詞,サ変接続,,,,感染
2,2020-07-15,7,5,患者,名詞,一般,,,,患者
2,2020-07-15,7,5,医療,名詞,一般,,,,医療
2,2020-07-15,7,5,通常,名詞,一般,,,,通常
2,2020-07-15,7,5,医療,名詞,一般,,,,医療
2,2020-07-15,7,5,提供,名詞,サ変接続,,,,提供
2,2020-07-15,7,5,体制,名詞,一般,,,,体制
2,2020-07-15,7,5,圧迫,名詞,サ変接続,,,,圧迫
2,2020-07-15,7,6,重症,名詞,一般,,,,重症
2,2020-07-15,7,6,患者,名詞,一般,,,,患者
2,2020-07-15,7,6,対応,名詞,サ変接続,,,,対応
2,2020-07-15,7,6,強化,名詞,サ変接続,,,,強化
2,2020-07-15,7,6,準備,名詞,サ変接続,,,,準備
2,2020-07-15,7,6,必要,名詞,形容動詞語幹,,,,必要
3,2020-07-22,1,1,新規,名詞,一般,,,,新規
3,2020-07-22,1,1,陽性,名詞,一般,,,,陽性
3,2020-07-22,1,1,先週,名詞,副詞可能,,,,先週
3,2020-07-22,1,1,増加,名詞,サ変接続,,,,増加
3,2020-07-22,1,1,緊急,名詞,形容動詞語幹,,,,緊急
3,2020-07-22,1,1,事態,名詞,一般,,,,事態
3,2020-07-22,1,1,宣言,名詞,サ変接続,,,,宣言
3,2020-07-22,1,1,最大,名詞,一般,,,,最大
3,2020-07-22,1,2,厚生,名詞,一般,,,,厚生
3,2020-07-22,1,2,労働省,名詞,固有名詞,組織,,,労働省
3,2020-07-22,1,2,新た,名詞,形容動詞語幹,,,,新た
3,2020-07-22,1,2,患者,名詞,一般,,,,患者
3,2020-07-22,1,2,推計,名詞,サ変接続,,,,推計
3,2020-07-22,1,2,医療,名詞,一般,,,,医療
3,2020-07-22,1,2,提供,名詞,サ変接続,,,,提供
3,2020-07-22,1,2,体制,名詞,一般,,,,体制
3,2020-07-22,1,2,構築,名詞,サ変接続,,,,構築
3,2020-07-22,1,2,感染,名詞,サ変接続,,,,感染
3,2020-07-22,1,2,拡大,名詞,サ変接続,,,,拡大
3,2020-07-22,1,2,防止,名詞,サ変接続,,,,防止
3,2020-07-22,1,2,社会,名詞,一般,,,,社会
3,2020-07-22,1,2,協力,名詞,サ変接続,,,,協力
3,2020-07-22,1,2,要請,名詞,サ変接続,,,,要請
3,2020-07-22,1,2,自粛,名詞,サ変接続,,,,自粛
3,2020-07-22,1,2,要請,名詞,サ変接続,,,,要請
3,2020-07-22,1,2,必要,名詞,形容動詞語幹,,,,必要
3,2020-07-22,1,2,患者,名詞,一般,,,,患者
3,2020-07-22,1,2,人口,名詞,一般,,,,人口
3,2020-07-22,1,2,東京,名詞,固有名詞,地域,一般,,東京
3,2020-07-22,1,2,換算,名詞,サ変接続,,,,換算
3,2020-07-22,1,2,数値,名詞,一般,,,,数値
3,2020-07-22,1,3,一波,名詞,一般,,,,一波
3,2020-07-22,1,3,月,名詞,一般,,,,月
3,2020-07-22,1,3,月,名詞,一般,,,,月
3,2020-07-22,1,3,緊急,名詞,形容動詞語幹,,,,緊急
3,2020-07-22,1,3,事態,名詞,一般,,,,事態
3,2020-07-22,1,3,宣言,名詞,サ変接続,,,,宣言
3,2020-07-22,1,3,解除,名詞,サ変接続,,,,解除
3,2020-07-22,1,3,設定,名詞,サ変接続,,,,設定
3,2020-07-22,1,3,年齢,名詞,一般,,,,年齢
3,2020-07-22,1,3,構成,名詞,サ変接続,,,,構成
3,2020-07-22,1,4,月,名詞,一般,,,,月
3,2020-07-22,1,4,月,名詞,一般,,,,月
3,2020-07-22,1,4,報告,名詞,サ変接続,,,,報告
3,2020-07-22,1,5,前週,名詞,一般,,,,前週
3,2020-07-22,1,5,比較,名詞,サ変接続,,,,比較
3,2020-07-22,1,5,全体,名詞,副詞可能,,,,全体
3,2020-07-22,1,5,割合,名詞,一般,,,,割合
3,2020-07-22,1,5,増加,名詞,サ変接続,,,,増加
3,2020-07-22,1,5,中高年,名詞,一般,,,,中高年
3,2020-07-22,1,5,感染,名詞,サ変接続,,,,感染
3,2020-07-22,1,6,感染,名詞,サ変接続,,,,感染
3,2020-07-22,1,6,経路,名詞,一般,,,,経路
3,2020-07-22,1,6,接待,名詞,サ変接続,,,,接待
3,2020-07-22,1,6,飲食,名詞,サ変接続,,,,飲食
3,2020-07-22,1,6,施設,名詞,サ変接続,,,,施設
3,2020-07-22,1,6,感染,名詞,サ変接続,,,,感染
3,2020-07-22,1,6,同居,名詞,サ変接続,,,,同居
3,2020-07-22,1,6,職場,名詞,一般,,,,職場
3,2020-07-22,1,6,会食,名詞,サ変接続,,,,会食
3,2020-07-22,1,6,劇場,名詞,一般,,,,劇場
3,2020-07-22,1,6,多岐,名詞,一般,,,,多岐
3,2020-07-22,1,7,高齢,名詞,一般,,,,高齢
3,2020-07-22,1,7,家族,名詞,一般,,,,家族
3,2020-07-22,1,7,感染,名詞,サ変接続,,,,感染
3,2020-07-22,1,8,月,名詞,一般,,,,月
3,2020-07-22,1,8,月,名詞,一般,,,,月
3,2020-07-22,1,8,届出,名詞,サ変接続,,,,届出
3,2020-07-22,1,8,保健所,名詞,一般,,,,保健所
3,2020-07-22,1,8,陽性,名詞,一般,,,,陽性
3,2020-07-22,1,8,新宿,名詞,固有名詞,地域,一般,,新宿
3,2020-07-22,1,8,世田谷,名詞,固有名詞,地域,一般,,世田谷
3,2020-07-22,1,8,足立,名詞,固有名詞,地域,一般,,足立
3,2020-07-22,1,8,中野,名詞,固有名詞,地域,一般,,中野
3,2020-07-22,1,8,港,名詞,固有名詞,地域,一般,,港
3,2020-07-22,1,8,ほか,名詞,副詞可能,,,,ほか
3,2020-07-22,1,8,隣接,名詞,サ変接続,,,,隣接
3,2020-07-22,1,8,渋谷,名詞,固有名詞,地域,一般,,渋谷
3,2020-07-22,1,8,文京,名詞,固有名詞,地域,一般,,文京
3,2020-07-22,1,8,多摩,名詞,固有名詞,地域,一般,,多摩
3,2020-07-22,1,8,地区,名詞,一般,,,,地区
3,2020-07-22,1,9,新規,名詞,一般,,,,新規
3,2020-07-22,1,9,陽性,名詞,一般,,,,陽性
3,2020-07-22,1,9,都内,名詞,一般,,,,都内
3,2020-07-22,1,9,全域,名詞,一般,,,,全域
3,2020-07-22,1,9,発生,名詞,サ変接続,,,,発生
3,2020-07-22,1,10,介護,名詞,サ変接続,,,,介護
3,2020-07-22,1,10,老人,名詞,一般,,,,老人
3,2020-07-22,1,10,保健,名詞,一般,,,,保健
3,2020-07-22,1,10,施設,名詞,サ変接続,,,,施設
3,2020-07-22,1,10,デイケア,名詞,一般,,,,デイケア
3,2020-07-22,1,10,施設,名詞,サ変接続,,,,施設
3,2020-07-22,1,10,幼稚園,名詞,一般,,,,幼稚園
3,2020-07-22,1,10,保育園,名詞,一般,,,,保育園
3,2020-07-22,1,10,感染,名詞,サ変接続,,,,感染
3,2020-07-22,1,10,施設,名詞,サ変接続,,,,施設
3,2020-07-22,1,10,感染,名詞,サ変接続,,,,感染
3,2020-07-22,1,10,防止,名詞,サ変接続,,,,防止
3,2020-07-22,1,10,対策,名詞,サ変接続,,,,対策
3,2020-07-22,1,10,徹底,名詞,サ変接続,,,,徹底
3,2020-07-22,1,10,必要,名詞,形容動詞語幹,,,,必要
3,2020-07-22,2,1,感染,名詞,サ変接続,,,,感染
3,2020-07-22,2,1,拡大,名詞,サ変接続,,,,拡大
3,2020-07-22,2,1,早期,名詞,一般,,,,早期
3,2020-07-22,2,1,予兆,名詞,一般,,,,予兆
3,2020-07-22,2,1,指標,名詞,一般,,,,指標
3,2020-07-22,2,1,モニタリング,名詞,一般,,,,モニタリング
3,2020-07-22,2,2,一波,名詞,一般,,,,一波
3,2020-07-22,2,2,月,名詞,一般,,,,月
3,2020-07-22,2,2,月,名詞,一般,,,,月
3,2020-07-22,2,2,緊急,名詞,形容動詞語幹,,,,緊急
3,2020-07-22,2,2,事態,名詞,一般,,,,事態
3,2020-07-22,2,2,宣言,名詞,サ変接続,,,,宣言
3,2020-07-22,2,2,解除,名詞,サ変接続,,,,解除
3,2020-07-22,2,2,設定,名詞,サ変接続,,,,設定
3,2020-07-22,2,2,患者,名詞,一般,,,,患者
3,2020-07-22,2,2,急速,名詞,形容動詞語幹,,,,急速
3,2020-07-22,2,2,増加,名詞,サ変接続,,,,増加
3,2020-07-22,2,2,前,名詞,副詞可能,,,,前
3,2020-07-22,2,2,発熱,名詞,サ変接続,,,,発熱
3,2020-07-22,2,2,相談,名詞,サ変接続,,,,相談
3,2020-07-22,2,2,件数,名詞,一般,,,,件数
3,2020-07-22,2,2,増加,名詞,サ変接続,,,,増加
3,2020-07-22,2,3,平均,名詞,サ変接続,,,,平均
3,2020-07-22,2,3,先週,名詞,副詞可能,,,,先週
3,2020-07-22,2,3,横ばい,名詞,サ変接続,,,,横ばい
3,2020-07-22,3,1,接触,名詞,サ変接続,,,,接触
3,2020-07-22,3,1,不明,名詞,形容動詞語幹,,,,不明
3,2020-07-22,3,1,平均,名詞,サ変接続,,,,平均
3,2020-07-22,3,1,緊急,名詞,形容動詞語幹,,,,緊急
3,2020-07-22,3,1,事態,名詞,一般,,,,事態
3,2020-07-22,3,1,宣言,名詞,サ変接続,,,,宣言
3,2020-07-22,3,1,最大,名詞,一般,,,,最大
3,2020-07-22,3,1,同数,名詞,一般,,,,同数
3,2020-07-22,3,2,月,名詞,一般,,,,月
3,2020-07-22,3,2,時点,名詞,一般,,,,時点
3,2020-07-22,3,2,新規,名詞,一般,,,,新規
3,2020-07-22,3,2,陽性,名詞,一般,,,,陽性
3,2020-07-22,3,2,接触,名詞,サ変接続,,,,接触
3,2020-07-22,3,2,不明,名詞,形容動詞語幹,,,,不明
3,2020-07-22,3,2,増加,名詞,サ変接続,,,,増加
3,2020-07-22,3,2,先週,名詞,副詞可能,,,,先週
3,2020-07-22,3,2,減少,名詞,サ変接続,,,,減少
3,2020-07-22,3,2,数値,名詞,一般,,,,数値
3,2020-07-22,3,3,接触,名詞,サ変接続,,,,接触
3,2020-07-22,3,3,不明,名詞,形容動詞語幹,,,,不明
3,2020-07-22,3,3,増加,名詞,サ変接続,,,,増加
3,2020-07-22,3,3,継続,名詞,サ変接続,,,,継続
3,2020-07-22,3,3,接触,名詞,サ変接続,,,,接触
3,2020-07-22,3,3,不明,名詞,形容動詞語幹,,,,不明
3,2020-07-22,3,3,新規,名詞,一般,,,,新規
3,2020-07-22,3,3,陽性,名詞,一般,,,,陽性
3,2020-07-22,3,3,発生,名詞,サ変接続,,,,発生
3,2020-07-22,3,4,継続,名詞,サ変接続,,,,継続
3,2020-07-22,3,4,接触,名詞,サ変接続,,,,接触
3,2020-07-22,3,4,不明,名詞,形容動詞語幹,,,,不明
3,2020-07-22,3,4,新規,名詞,一般,,,,新規
3,2020-07-22,3,4,陽性,名詞,一般,,,,陽性
3,2020-07-22,3,4,現在,名詞,副詞可能,,,,現在
3,2020-07-22,4,1,検査,名詞,サ変接続,,,,検査
3,2020-07-22,4,1,人数,名詞,一般,,,,人数
3,2020-07-22,4,1,前週,名詞,一般,,,,前週
3,2020-07-22,4,1,増加,名詞,サ変接続,,,,増加
3,2020-07-22,4,1,陽性,名詞,一般,,,,陽性
3,2020-07-22,4,1,緩やか,名詞,形容動詞語幹,,,,緩やか
3,2020-07-22,4,1,増加,名詞,サ変接続,,,,増加
3,2020-07-22,4,2,PCR,名詞,固有名詞,組織,,,PCR
3,2020-07-22,4,2,検査,名詞,サ変接続,,,,検査
3,2020-07-22,4,2,陽性,名詞,一般,,,,陽性
3,2020-07-22,4,2,検査,名詞,サ変接続,,,,検査
3,2020-07-22,4,2,体制,名詞,一般,,,,体制
3,2020-07-22,4,2,指標,名詞,一般,,,,指標
3,2020-07-22,4,2,モニタリング,名詞,一般,,,,モニタリング
3,2020-07-22,4,3,検査,名詞,サ変接続,,,,検査
3,2020-07-22,4,3,増加,名詞,サ変接続,,,,増加
3,2020-07-22,4,3,陽性,名詞,一般,,,,陽性
3,2020-07-22,4,3,増加,名詞,サ変接続,,,,増加
3,2020-07-22,4,3,緩やか,名詞,形容動詞語幹,,,,緩やか
3,2020-07-22,4,3,新規,名詞,一般,,,,新規
3,2020-07-22,4,3,陽性,名詞,一般,,,,陽性
3,2020-07-22,4,3,増加,名詞,サ変接続,,,,増加
3,2020-07-22,4,3,陽性,名詞,一般,,,,陽性
3,2020-07-22,4,3,特定,名詞,サ変接続,,,,特定
3,2020-07-22,4,3,地域,名詞,一般,,,,地域
3,2020-07-22,4,3,対象,名詞,一般,,,,対象
3,2020-07-22,4,3,PCR,名詞,一般,,,,PCR
3,2020-07-22,4,3,検査,名詞,サ変接続,,,,検査
3,2020-07-22,4,3,受診,名詞,サ変接続,,,,受診
3,2020-07-22,4,3,積極,名詞,形容動詞語幹,,,,積極
3,2020-07-22,4,3,影響,名詞,サ変接続,,,,影響
3,2020-07-22,4,4,新規,名詞,一般,,,,新規
3,2020-07-22,4,4,陽性,名詞,一般,,,,陽性
3,2020-07-22,4,4,数等,名詞,副詞可能,,,,数等
3,2020-07-22,4,4,増加,名詞,サ変接続,,,,増加
3,2020-07-22,4,4,検査,名詞,サ変接続,,,,検査
3,2020-07-22,4,4,体制,名詞,一般,,,,体制
3,2020-07-22,4,4,強化,名詞,サ変接続,,,,強化
3,2020-07-22,5,1,東京,名詞,固有名詞,地域,一般,,東京
3,2020-07-22,5,1,ルール,名詞,一般,,,,ルール
3,2020-07-22,5,1,適用,名詞,サ変接続,,,,適用
3,2020-07-22,5,1,件数,名詞,一般,,,,件数
3,2020-07-22,5,1,当初,名詞,副詞可能,,,,当初
3,2020-07-22,5,1,推移,名詞,サ変接続,,,,推移
3,2020-07-22,5,1,先週,名詞,副詞可能,,,,先週
3,2020-07-22,5,1,平均,名詞,サ変接続,,,,平均
3,2020-07-22,5,1,前後,名詞,副詞可能,,,,前後
3,2020-07-22,5,1,推移,名詞,サ変接続,,,,推移
3,2020-07-22,5,2,今後,名詞,副詞可能,,,,今後
3,2020-07-22,5,2,推移,名詞,サ変接続,,,,推移
3,2020-07-22,5,2,注視,名詞,サ変接続,,,,注視
3,2020-07-22,5,3,一波,名詞,一般,,,,一波
3,2020-07-22,5,3,月,名詞,一般,,,,月
3,2020-07-22,5,3,月,名詞,一般,,,,月
3,2020-07-22,5,3,緊急,名詞,形容動詞語幹,,,,緊急
3,2020-07-22,5,3,事態,名詞,一般,,,,事態
3,2020-07-22,5,3,宣言,名詞,サ変接続,,,,宣言
3,2020-07-22,5,3,解除,名詞,サ変接続,,,,解除
3,2020-07-22,5,3,設定,名詞,サ変接続,,,,設定
3,2020-07-22,5,3,疑い,名詞,一般,,,,疑い
3,2020-07-22,5,3,患者,名詞,一般,,,,患者
3,2020-07-22,5,3,東京,名詞,固有名詞,地域,一般,,東京
3,2020-07-22,5,3,ルール,名詞,一般,,,,ルール
3,2020-07-22,5,3,適用,名詞,サ変接続,,,,適用
3,2020-07-22,5,3,件数,名詞,一般,,,,件数
3,2020-07-22,5,3,増加,名詞,サ変接続,,,,増加
3,2020-07-22,5,3,月,名詞,一般,,,,月
3,2020-07-22,5,3,新型,名詞,一般,,,,新型
3,2020-07-22,5,3,コロナ,名詞,一般,,,,コロナ
3,2020-07-22,5,3,疑い,名詞,一般,,,,疑い
3,2020-07-22,5,3,救急,名詞,一般,,,,救急
3,2020-07-22,5,3,患者,名詞,一般,,,,患者
3,2020-07-22,5,3,東京,名詞,固有名詞,地域,一般,,東京
3,2020-07-22,5,3,ルール,名詞,一般,,,,ルール
3,2020-07-22,5,3,開始,名詞,サ変接続,,,,開始
3,2020-07-22,6,1,入院,名詞,サ変接続,,,,入院
3,2020-07-22,6,1,患者,名詞,一般,,,,患者
3,2020-07-22,6,1,先週,名詞,副詞可能,,,,先週
3,2020-07-22,6,1,増加,名詞,サ変接続,,,,増加
3,2020-07-22,6,2,月,名詞,一般,,,,月
3,2020-07-22,6,2,都,名詞,一般,,,,都
3,2020-07-22,6,2,依頼,名詞,サ変接続,,,,依頼
3,2020-07-22,6,2,病院,名詞,一般,,,,病院
3,2020-07-22,6,2,中等,名詞,一般,,,,中等
3,2020-07-22,6,2,レベル,名詞,一般,,,,レベル
3,2020-07-22,6,2,重症,名詞,一般,,,,重症
3,2020-07-22,6,2,レベル,名詞,一般,,,,レベル
3,2020-07-22,6,2,病床,名詞,一般,,,,病床
3,2020-07-22,6,2,準備,名詞,サ変接続,,,,準備
3,2020-07-22,6,3,保健所,名詞,一般,,,,保健所
3,2020-07-22,6,3,入院,名詞,サ変接続,,,,入院
3,2020-07-22,6,3,調整,名詞,サ変接続,,,,調整
3,2020-07-22,6,3,本部,名詞,一般,,,,本部
3,2020-07-22,6,3,入院,名詞,サ変接続,,,,入院
3,2020-07-22,6,3,調整,名詞,サ変接続,,,,調整
3,2020-07-22,6,3,依頼,名詞,サ変接続,,,,依頼
3,2020-07-22,6,3,件数,名詞,一般,,,,件数
3,2020-07-22,6,3,先週,名詞,副詞可能,,,,先週
3,2020-07-22,6,3,受け入れ,名詞,一般,,,,受け入れ
3,2020-07-22,6,3,架,名詞,サ変接続,,,,架
3,2020-07-22,6,3,回数,名詞,一般,,,,回数
3,2020-07-22,6,3,月,名詞,一般,,,,月
3,2020-07-22,6,4,月,名詞,一般,,,,月
3,2020-07-22,6,4,月,名詞,一般,,,,月
3,2020-07-22,6,4,陽性,名詞,一般,,,,陽性
3,2020-07-22,6,4,症状,名詞,一般,,,,症状
3,2020-07-22,6,4,陽性,名詞,一般,,,,陽性
3,2020-07-22,6,5,早急,名詞,形容動詞語幹,,,,早急
3,2020-07-22,6,5,規模,名詞,一般,,,,規模
3,2020-07-22,6,5,宿泊,名詞,サ変接続,,,,宿泊
3,2020-07-22,6,5,療養,名詞,サ変接続,,,,療養
3,2020-07-22,6,5,施設,名詞,サ変接続,,,,施設
3,2020-07-22,6,5,確保,名詞,サ変接続,,,,確保
3,2020-07-22,6,5,必要,名詞,形容動詞語幹,,,,必要
3,2020-07-22,6,6,新型,名詞,一般,,,,新型
3,2020-07-22,6,6,コロナ,名詞,一般,,,,コロナ
3,2020-07-22,6,6,ウイルス,名詞,一般,,,,ウイルス
3,2020-07-22,6,6,感染,名詞,サ変接続,,,,感染
3,2020-07-22,6,6,患者,名詞,一般,,,,患者
3,2020-07-22,6,6,入退院,名詞,一般,,,,入退院
